Group_ID,Site,Text,URL
88,bestbuy,Music,http://www.bestbuy.com/site/Music-Movies/Music/cat02001.c?id=cat02001
88,bestbuy,New Releases (Music),http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17080&type=page&qp=ccat02001~~nf300||4e65772052656c6561736573&list=y&nrp=15&sc=musicSP&sp=-bestsellingsort+skuid&usc=cat02001
88,overstock,Music,http://www.overstock.com/Books-Movies-Music-Games/Music/10/dept.html
89,walmart,Bill Pay & Money Order,http://www.walmart.com/cp/632045?povid=cat121828-env999999-moduleA070413-lLinkGNAV3_WalmartMoneyCenter_BillPayMoneyOrder
89,walmart,Money Transfers,http://www.walmart.com/cp/1089406?povid=cat121828-env999999-moduleA070413-lLinkGNAV3_WalmartMoneyCenter_MoneyTransfers
89,walmart,Transfer Prescriptions,http://www.walmart.com/pharmacy/rx_transfer_existing.do
90,walmart,Bill Pay & Money Order,http://www.walmart.com/cp/632045?povid=cat121828-env999999-moduleA070413-lLinkGNAV3_WalmartMoneyCenter_BillPayMoneyOrder
90,walmart,View Order History,http://www.walmart.com/pharmacy/main/order/history.do
90,walmart,Money Transfers,http://www.walmart.com/cp/1089406?povid=cat121828-env999999-moduleA070413-lLinkGNAV3_WalmartMoneyCenter_MoneyTransfers
91,walmart,Bill Pay & Money Order,http://www.walmart.com/cp/632045?povid=cat121828-env999999-moduleA070413-lLinkGNAV3_WalmartMoneyCenter_BillPayMoneyOrder
91,walmart,View Order History,http://www.walmart.com/pharmacy/main/order/history.do
91,walmart,Money Transfers,http://www.walmart.com/cp/1089406?povid=cat121828-env999999-moduleA070413-lLinkGNAV3_WalmartMoneyCenter_MoneyTransfers
92,walmart,View Order History,http://www.walmart.com/pharmacy/main/order/history.do
92,walmart,Bill Pay & Money Order,http://www.walmart.com/cp/632045?povid=cat121828-env999999-moduleA070413-lLinkGNAV3_WalmartMoneyCenter_BillPayMoneyOrder
93,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
93,bestbuy,New Releases (DVD & Blu-ray),http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17080&type=page&qp=ccat02015~~nf309||4e65772052656c6561736573&list=y&nrp=15&sc=movieSP&sp=-bestsellingsort+skuid&usc=cat02015
93,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
93,walmart,Movies (DVD),http://www.walmart.com/cp/dvds/530598?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_MoviesDVD
93,walmart,New Releases (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=new_releases%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_NewReleasesBlurayDVD
93,walmart,Preorders (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=coming_soon%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_PreordersBlurayDVD
93,walmart,TV Shows (DVD),http://www.walmart.com/cp/TV-Shows/530719?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_TVShowsDVD
93,bestbuy,New Releases (Music),http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17080&type=page&qp=ccat02001~~nf300||4e65772052656c6561736573&list=y&nrp=15&sc=musicSP&sp=-bestsellingsort+skuid&usc=cat02001
93,walmart,New Releases,http://www.walmart.com/browse/books/3920/?facet=new_releases%3ASee+All&ic=48_0&path=0%3A121828&tab_value=36726_All&povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Books_NewReleases
93,walmart,Blu-ray Discs,http://www.walmart.com/cp/Blu-ray/616859?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_BlurayDiscs
94,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
94,bestbuy,New Releases (DVD & Blu-ray),http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17080&type=page&qp=ccat02015~~nf309||4e65772052656c6561736573&list=y&nrp=15&sc=movieSP&sp=-bestsellingsort+skuid&usc=cat02015
94,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
94,walmart,Movies (DVD),http://www.walmart.com/cp/dvds/530598?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_MoviesDVD
94,walmart,New Releases (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=new_releases%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_NewReleasesBlurayDVD
94,walmart,Preorders (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=coming_soon%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_PreordersBlurayDVD
94,walmart,TV Shows (DVD),http://www.walmart.com/cp/TV-Shows/530719?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_TVShowsDVD
94,walmart,Preorders,http://www.walmart.com/browse/books/3920/?_refineresult=true&facet=coming_soon%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Books_Preorders
94,walmart,Blu-ray Discs,http://www.walmart.com/cp/Blu-ray/616859?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_BlurayDiscs
95,bestbuy,"Boomboxes, CD Players & Radios",http://www.bestbuy.com/site/Audio/Portable-Audio/abcat0206000.c?id=abcat0206000
95,bestbuy,Satellite Radio,http://www.bestbuy.com/site/Car-Audio/Satellite-Radios/abcat0302019.c?id=abcat0302019
95,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
95,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
95,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
95,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
96,bestbuy,"Boomboxes, CD Players & Radios",http://www.bestbuy.com/site/Audio/Portable-Audio/abcat0206000.c?id=abcat0206000
96,walmart,CD Store,http://www.walmart.com/cp/Music/4104?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_CDStore
96,walmart,Top 100 CDs,http://www.walmart.com/browse/music/4104/?catNavId=4104&depts=T&ic=96_0&path=0%3A4104&search_sort=5&tc=100&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_Top100CDs
96,bestbuy,Satellite Radio,http://www.bestbuy.com/site/Car-Audio/Satellite-Radios/abcat0302019.c?id=abcat0302019
96,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
96,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
96,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
96,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
97,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
97,bestbuy,New Releases (DVD & Blu-ray),http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17080&type=page&qp=ccat02015~~nf309||4e65772052656c6561736573&list=y&nrp=15&sc=movieSP&sp=-bestsellingsort+skuid&usc=cat02015
97,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
97,walmart,Movies (DVD),http://www.walmart.com/cp/dvds/530598?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_MoviesDVD
97,walmart,New Releases (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=new_releases%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_NewReleasesBlurayDVD
97,walmart,Preorders (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=coming_soon%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_PreordersBlurayDVD
97,walmart,TV Shows (DVD),http://www.walmart.com/cp/TV-Shows/530719?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_TVShowsDVD
97,walmart,Blu-ray Discs,http://www.walmart.com/cp/Blu-ray/616859?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_BlurayDiscs
97,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
97,bestbuy,"Boomboxes, CD Players & Radios",http://www.bestbuy.com/site/Audio/Portable-Audio/abcat0206000.c?id=abcat0206000
97,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
98,bestbuy,"Boomboxes, CD Players & Radios",http://www.bestbuy.com/site/Audio/Portable-Audio/abcat0206000.c?id=abcat0206000
98,walmart,CD Store,http://www.walmart.com/cp/Music/4104?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_CDStore
98,walmart,Top 100 CDs,http://www.walmart.com/browse/music/4104/?catNavId=4104&depts=T&ic=96_0&path=0%3A4104&search_sort=5&tc=100&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_Top100CDs
98,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
98,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
98,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
98,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
99,bjs,Gold Jewelry,http://www.bjs.com/jewelry/gold-jewelry.category.26002.100.2000296.1
99,bjs,Diamond Jewelry,http://www.bjs.com/jewelry/diamond-jewelry.category.26001.100.2000038.1
99,bjs,Gemstone Jewelry,http://www.bjs.com/jewelry/gemstone-jewelry.category.128.100.2000852.1
99,bjs,Silver Jewelry,http://www.bjs.com/jewelry/silver-jewelry.category.26003.100.2000300.1
99,bjs,Designer Fashion Jewelry,http://www.bjs.com/jewelry/designer-fashion-jewelry.category.130.100.2001184.1
99,bjs,Pearl Jewelry,http://www.bjs.com/jewelry/pearl-jewelry.category.26004.100.2000298.1
99,bjs,Religious Jewelry,http://www.bjs.com/jewelry/religious-jewelry.category.3000000000000042007.100.2006000.1
99,bjs,Initial Jewelry,http://www.bjs.com/jewelry/initial-jewelry.category.3000000000000046005.100.2006642.1
99,bjs,Jewelry Boxes & Accessories,http://www.bjs.com/jewelry/jewelry-boxes--accessories.category.26005.100.2000303.1
99,bloomingdales,Jewelry and Accessories,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3376&PageID=14502903908192
99,bloomingdales,Fine Jewelry and Watches,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=16975&PageID=51176308713129
99,overstock,Jewelry,http://www.overstock.com/Jewelry-Watches/Jewelry/13/dept.html
99,overstock,World Jewelry,http://www.overstock.com/Worldstock-Fair-Trade/World-Jewelry/22/dept.html
99,overstock,Jewelry & Watch Boxes,http://www.overstock.com/Gifts-Flowers/Jewelry-Watch-Boxes/128/dept.html
99,overstock,Pet Jewelry,http://www.overstock.com/Pet-Supplies/Pet-Jewelry/330/dept.html
99,overstock,Jewelry & Watches,http://www.overstock.com/Eziba/Jewelry-Watches/356/dept.html
99,walmart,Jewelry Storage,http://www.walmart.com/browse/jewelry/jewelry-storage/3891_132987?browsein=true&ic=48_0&povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Jewelry_JewelryStorage
99,walmart,Personalized Jewelry,http://www.walmart.com/browse/jewelry/3891?_refineresult=true&facet=category%3APersonalized+Pendants||category%3APersonalized+Necklaces||category%3APersonalized+Earrings||category%3APersonalized+Bracelets||category%3APersonalized+Rings&povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Jewelry_PersonalizedJewelry
99,wayfair,Jewelry,http://www.wayfair.com/Jewelry-C431297.html
99,bloomingdales,Designers,http://www1.bloomingdales.com/search/index.ognc?designer=Women&Action=designer
99,overstock,Designer Store,http://www.overstock.com/Clothing-Shoes/Designer-Store/211/dept.html
99,walmart,CD Store,http://www.walmart.com/cp/Music/4104?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_CDStore
99,bestbuy,"Boomboxes, CD Players & Radios",http://www.bestbuy.com/site/Audio/Portable-Audio/abcat0206000.c?id=abcat0206000
99,walmart,Top 100 CDs,http://www.walmart.com/browse/music/4104/?catNavId=4104&depts=T&ic=96_0&path=0%3A4104&search_sort=5&tc=100&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_Top100CDs
99,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
99,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
99,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
99,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
99,bjs,MP3 Accessories & Docking Stations,http://www.bjs.com/electronics/mp3-accessories--docking-stations.category.3000000000000017503.160.2004786.1
99,bestbuy,Accessories,http://www.bestbuy.com/site/TV-Video/TV-Video-Accessories/abcat0107000.c?id=abcat0107000
99,bestbuy,Film Cameras & Accessories,http://www.bestbuy.com/site/Cameras-Camcorders/Film-Cameras/pcmcat267600050026.c?id=pcmcat267600050026
99,bjs,Computer Accessories,http://www.bjs.com/computers/computer-accessories.category.761.743.2001276.1
99,bjs,Swimming Pools & Accessories,http://www.bjs.com/seasonal/swimming-pools--accessories.category.28024.28511.2003523.1
99,bjs,Dolls & Accessories,http://www.bjs.com/toys/dolls--accessories.category.844.808.2001268.1
99,overstock,Accessories,http://www.overstock.com/Clothing-Shoes/Accessories/28/dept.html
99,overstock,Binders & Accessories,http://www.overstock.com/Office-Supplies/Binders-Accessories/177/dept.html
99,overstock,Computers & Accessories,http://www.overstock.com/Office-Supplies/Computers-Accessories/179/dept.html
99,overstock,Desk Accessories,http://www.overstock.com/Office-Supplies/Desk-Accessories/180/dept.html
99,overstock,Travel Accessories,http://www.overstock.com/Luggage-Bags/Travel-Accessories/277/dept.html
99,overstock,Bedding Accessories,http://www.overstock.com/Bedding-Bath/Bedding-Accessories/451/dept.html
99,walmart,Accessories,http://www.walmart.com/catalog/catalog.gsp?cat=426265&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Accessories
99,walmart,Exterior Accessories,http://www.walmart.com/browse/auto-tires/exterior-accessories/91083_1045959_1074784/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_ExteriorAccessories
99,walmart,Interior Accessories,http://www.walmart.com/browse/auto-tires/interior-accessories/91083_1045959_1074769/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_InteriorAccessories
99,walmart,Tire Accessories,http://www.walmart.com/browse/auto-tires/tires-accessories/91083_1045959_1074768_1043579/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_TireAccessories
99,wayfair,Track Lighting & Accessories,http://www.wayfair.com/Track-Lighting-and-Accessories-C215745.html
99,wayfair,Shower Curtains & Accessories,http://www.wayfair.com/Shower-Curtains-and-Accessories-C424833.html
100,bjs,Gold Jewelry,http://www.bjs.com/jewelry/gold-jewelry.category.26002.100.2000296.1
100,bjs,Diamond Jewelry,http://www.bjs.com/jewelry/diamond-jewelry.category.26001.100.2000038.1
100,bjs,Gemstone Jewelry,http://www.bjs.com/jewelry/gemstone-jewelry.category.128.100.2000852.1
100,bjs,Silver Jewelry,http://www.bjs.com/jewelry/silver-jewelry.category.26003.100.2000300.1
100,bjs,Designer Fashion Jewelry,http://www.bjs.com/jewelry/designer-fashion-jewelry.category.130.100.2001184.1
100,bjs,Pearl Jewelry,http://www.bjs.com/jewelry/pearl-jewelry.category.26004.100.2000298.1
100,bjs,Religious Jewelry,http://www.bjs.com/jewelry/religious-jewelry.category.3000000000000042007.100.2006000.1
100,bjs,Initial Jewelry,http://www.bjs.com/jewelry/initial-jewelry.category.3000000000000046005.100.2006642.1
100,bjs,Jewelry Boxes & Accessories,http://www.bjs.com/jewelry/jewelry-boxes--accessories.category.26005.100.2000303.1
100,bloomingdales,Jewelry and Accessories,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3376&PageID=14502903908192
100,bloomingdales,Fine Jewelry and Watches,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=16975&PageID=51176308713129
100,overstock,Jewelry,http://www.overstock.com/Jewelry-Watches/Jewelry/13/dept.html
100,overstock,World Jewelry,http://www.overstock.com/Worldstock-Fair-Trade/World-Jewelry/22/dept.html
100,overstock,Jewelry & Watch Boxes,http://www.overstock.com/Gifts-Flowers/Jewelry-Watch-Boxes/128/dept.html
100,overstock,Pet Jewelry,http://www.overstock.com/Pet-Supplies/Pet-Jewelry/330/dept.html
100,overstock,Jewelry & Watches,http://www.overstock.com/Eziba/Jewelry-Watches/356/dept.html
100,walmart,Jewelry Storage,http://www.walmart.com/browse/jewelry/jewelry-storage/3891_132987?browsein=true&ic=48_0&povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Jewelry_JewelryStorage
100,walmart,Personalized Jewelry,http://www.walmart.com/browse/jewelry/3891?_refineresult=true&facet=category%3APersonalized+Pendants||category%3APersonalized+Necklaces||category%3APersonalized+Earrings||category%3APersonalized+Bracelets||category%3APersonalized+Rings&povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Jewelry_PersonalizedJewelry
100,wayfair,Jewelry,http://www.wayfair.com/Jewelry-C431297.html
100,overstock,Fashion Bedding,http://www.overstock.com/Bedding-Bath/Fashion-Bedding/454/dept.html
100,bloomingdales,Designers,http://www1.bloomingdales.com/search/index.ognc?designer=Women&Action=designer
100,overstock,Designer Store,http://www.overstock.com/Clothing-Shoes/Designer-Store/211/dept.html
101,bjs,Bedding & Bath,http://www.bjs.com/home/bedding--bath.category.395.385.2001081.1
101,overstock,Bedding & Bath,http://www.overstock.com/Worldstock-Fair-Trade/Bedding-Bath/46/dept.html
101,overstock,Baby Bedding,http://www.overstock.com/Baby/Baby-Bedding/265/dept.html
101,overstock,Pet Beds,http://www.overstock.com/Pet-Supplies/Pet-Beds/323/dept.html
101,overstock,Bedding Accessories,http://www.overstock.com/Bedding-Bath/Bedding-Accessories/451/dept.html
101,overstock,Down Bedding,http://www.overstock.com/Bedding-Bath/Down-Bedding/453/dept.html
101,overstock,Fashion Bedding,http://www.overstock.com/Bedding-Bath/Fashion-Bedding/454/dept.html
101,overstock,Kids' & Teen Bedding,http://www.overstock.com/Bedding-Bath/Kids-Teen-Bedding/455/dept.html
101,walmart,Bedding & Décor,http://www.walmart.com/cp/baby-bedding/524144?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Baby_BeddingDecor
101,walmart,Bedding,http://www.walmart.com/cp/Bedding/539103?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Home_Bedding
101,wayfair,Bedding,http://www.wayfair.com/Bedding-C215330.html
101,wayfair,Bed Pillows,http://www.wayfair.com/Bed-Pillows-C215337.html
101,wayfair,Baby & Kids Bedding,http://www.wayfair.com/Baby-and-Kids-Bedding-C514751.html
101,bjs,Designer Fashion Jewelry,http://www.bjs.com/jewelry/designer-fashion-jewelry.category.130.100.2001184.1
101,bloomingdales,Designers,http://www1.bloomingdales.com/search/index.ognc?designer=Women&Action=designer
101,overstock,Designer Store,http://www.overstock.com/Clothing-Shoes/Designer-Store/211/dept.html
101,walmart,CD Store,http://www.walmart.com/cp/Music/4104?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_CDStore
101,bestbuy,"Boomboxes, CD Players & Radios",http://www.bestbuy.com/site/Audio/Portable-Audio/abcat0206000.c?id=abcat0206000
101,walmart,Top 100 CDs,http://www.walmart.com/browse/music/4104/?catNavId=4104&depts=T&ic=96_0&path=0%3A4104&search_sort=5&tc=100&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_Top100CDs
101,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
101,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
101,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
101,walmart,iPods & MP3 Players,http://www.walmart.com/cp/iPods-MP3-Players/96469?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_iPodsMP3Players
101,bjs,MP3 Accessories & Docking Stations,http://www.bjs.com/electronics/mp3-accessories--docking-stations.category.3000000000000017503.160.2004786.1
101,bestbuy,Accessories,http://www.bestbuy.com/site/TV-Video/TV-Video-Accessories/abcat0107000.c?id=abcat0107000
101,bestbuy,Film Cameras & Accessories,http://www.bestbuy.com/site/Cameras-Camcorders/Film-Cameras/pcmcat267600050026.c?id=pcmcat267600050026
101,bjs,Computer Accessories,http://www.bjs.com/computers/computer-accessories.category.761.743.2001276.1
101,bjs,Swimming Pools & Accessories,http://www.bjs.com/seasonal/swimming-pools--accessories.category.28024.28511.2003523.1
101,bjs,Dolls & Accessories,http://www.bjs.com/toys/dolls--accessories.category.844.808.2001268.1
101,bjs,Jewelry Boxes & Accessories,http://www.bjs.com/jewelry/jewelry-boxes--accessories.category.26005.100.2000303.1
101,bloomingdales,Jewelry and Accessories,http://www1.bloomingdales.com/catalog/index.ognc?CategoryID=3376&PageID=14502903908192
101,overstock,Accessories,http://www.overstock.com/Clothing-Shoes/Accessories/28/dept.html
101,overstock,Binders & Accessories,http://www.overstock.com/Office-Supplies/Binders-Accessories/177/dept.html
101,overstock,Computers & Accessories,http://www.overstock.com/Office-Supplies/Computers-Accessories/179/dept.html
101,overstock,Desk Accessories,http://www.overstock.com/Office-Supplies/Desk-Accessories/180/dept.html
101,overstock,Travel Accessories,http://www.overstock.com/Luggage-Bags/Travel-Accessories/277/dept.html
101,walmart,Accessories,http://www.walmart.com/catalog/catalog.gsp?cat=426265&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_Accessories
101,walmart,Exterior Accessories,http://www.walmart.com/browse/auto-tires/exterior-accessories/91083_1045959_1074784/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_ExteriorAccessories
101,walmart,Interior Accessories,http://www.walmart.com/browse/auto-tires/interior-accessories/91083_1045959_1074769/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_InteriorAccessories
101,walmart,Tire Accessories,http://www.walmart.com/browse/auto-tires/tires-accessories/91083_1045959_1074768_1043579/?_refineresult=true&povid=cat121828-env999999-moduleA072012-lLinkGNAV1_AutoTires_TireAccessories
101,wayfair,Track Lighting & Accessories,http://www.wayfair.com/Track-Lighting-and-Accessories-C215745.html
101,wayfair,Shower Curtains & Accessories,http://www.wayfair.com/Shower-Curtains-and-Accessories-C424833.html
102,walmart,Our 200 Top Sellers,http://www.walmart.com/cp/Top-200-Books/1057224?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Books_Our200TopSellers
102,walmart,Top 100 CDs,http://www.walmart.com/browse/music/4104/?catNavId=4104&depts=T&ic=96_0&path=0%3A4104&search_sort=5&tc=100&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_Top100CDs
102,bestbuy,"Boomboxes, CD Players & Radios",http://www.bestbuy.com/site/Audio/Portable-Audio/abcat0206000.c?id=abcat0206000
102,walmart,CD Store,http://www.walmart.com/cp/Music/4104?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_CDStore
103,walmart,Our 200 Top Sellers,http://www.walmart.com/cp/Top-200-Books/1057224?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Books_Our200TopSellers
103,walmart,Top 100 CDs,http://www.walmart.com/browse/music/4104/?catNavId=4104&depts=T&ic=96_0&path=0%3A4104&search_sort=5&tc=100&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Music_Top100CDs
104,bestbuy,TVs,http://www.bestbuy.com/site/TV-Video/Televisions/abcat0101000.c?id=abcat0101000
104,bestbuy,Smart TVs & Devices,http://www.bestbuy.com/site/TV-Home-Theater/Smart-TVs-Devices/abcat0103000.c?id=abcat0103000
104,bestbuy,TV & Internet Service Providers,http://www.bestbuy.com/site/TV-Video/Cable-Satellite-TV/abcat0105000.c?id=abcat0105000
104,bestbuy,"TV Stands, Mounts & Storage",http://www.bestbuy.com/site/TV-Video/Stands-Mounts-Storage/abcat0106000.c?id=abcat0106000
104,bestbuy,TV & Home Theater Services,http://www.bestbuy.com/site/Geek-Squad/TV-Home-Theater-Services/pcmcat138100050024.c?id=pcmcat138100050024
104,bestbuy,Movies & TV Shows,http://www.bestbuy.com/site/Music-Movies/DVD-Blu-Ray-Movies-TV/cat02015.c?id=cat02015
104,walmart,TV & Video,http://www.walmart.com/cp/TV-Video/1060825?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Electronics_TVVideo
104,walmart,TV Stands & ,http://www.walmart.com/cp/Home-Entertainment/635499?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Furniture_TVStands
104,walmart,TV Shows (DVD),http://www.walmart.com/cp/TV-Shows/530719?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_TVShowsDVD
104,bestbuy,Blu-ray & DVD Players,http://www.bestbuy.com/site/TV-Video/Blu-ray-DVD-Players/abcat0102000.c?id=abcat0102000
104,bestbuy,New Releases (DVD & Blu-ray),http://www.bestbuy.com/site/olstemplatemapper.jsp?id=pcat17080&type=page&qp=ccat02015~~nf309||4e65772052656c6561736573&list=y&nrp=15&sc=movieSP&sp=-bestsellingsort+skuid&usc=cat02015
104,bjs,DVD & Blu-ray Disc Players,http://www.bjs.com/electronics/dvd--blu-ray-disc-players.category.194.160.2000568.1
104,walmart,Movies (DVD),http://www.walmart.com/cp/dvds/530598?povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_MoviesDVD
104,walmart,New Releases (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=new_releases%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_NewReleasesBlurayDVD
104,walmart,Preorders (Blu-ray & DVD),http://www.walmart.com/browse/movies-tv/4096/?_refineresult=true&facet=coming_soon%3ASee+All&povid=cat121828-env999999-moduleA072012-lLinkGNAV4_Movies_PreordersBlurayDVD
104,bestbuy,iPod & MP3 Players,http://www.bestbuy.com/site/Audio/iPod-MP3-Players/abcat0201000.c?id=abcat0201000
