Group_ID,Site,Text,URL
4,amazon,Exercise & Fitness,http://www.amazon.com/Exercise-Fitness-Sports-Outdoors/b/ref=sd_allcat_ef/185-2659415-1292738?ie=UTF8&node=3407731
4,bestbuy,"Health, Fitness & Sports",http://www.bestbuy.com/site/Electronics/Health-Fitness/pcmcat242800050021.c?id=pcmcat242800050021
4,walmart,"Sports, Fitness & Outdoors",http://www.walmart.com/cp/sports-outdoors/4125?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors
4,amazon,Health & Personal Care,http://www.amazon.com/health-personal-care-nutrition-fitness/b/ref=sd_allcat_hpc/185-2659415-1292738?ie=UTF8&node=3760901
4,bjs,Health & Beauty,http://www.bjs.com/health--beauty.category.850.2001045
4,overstock,Health & Beauty,http://www.overstock.com/Health-Beauty/8/store.html
4,walmart,Health,http://www.walmart.com/cp/976760?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health
4,amazon,Boating & Water Sports,http://www.amazon.com/Boating-Water-Sports-Outdoors/b/ref=sd_allcat_btwt/185-2659415-1292738?ie=UTF8&node=3421331
4,amazon,Team Sports,http://www.amazon.com/Team-Sports-Outdoors/b/ref=sd_allcat_teamsp/185-2659415-1292738?ie=UTF8&node=706809011
4,amazon,Sports Collectibles,http://www.amazon.com/Sports-Collectibles/b/ref=sd_allcat_sprt_cllct/185-2659415-1292738?ie=UTF8&node=3250697011
4,amazon,All Sports & Outdoors,http://www.amazon.com/sporting-goods-clothing-cycling-exercise/b/ref=sd_allcat_sg/185-2659415-1292738?ie=UTF8&node=3375251
4,bjs,Sports,http://www.bjs.com/sports.category.986.2000149
4,overstock,Sports & Toys,http://www.overstock.com/Sports-Toys/5/store.html
4,amazon,Beauty,http://www.amazon.com/beauty-makeup-fragrance-skin-care/b/ref=sd_allcat_bty/185-2659415-1292738?ie=UTF8&node=3760911
4,walmart,Beauty,http://www.walmart.com/cp/1085666?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Beauty_Beauty
5,amazon,Health & Personal Care,http://www.amazon.com/health-personal-care-nutrition-fitness/b/ref=sd_allcat_hpc/185-2659415-1292738?ie=UTF8&node=3760901
5,bestbuy,"Health, Fitness & Sports",http://www.bestbuy.com/site/Electronics/Health-Fitness/pcmcat242800050021.c?id=pcmcat242800050021
5,bjs,Health & Beauty,http://www.bjs.com/health--beauty.category.850.2001045
5,overstock,Health & Beauty,http://www.overstock.com/Health-Beauty/8/store.html
5,walmart,Health,http://www.walmart.com/cp/976760?povid=cat121828-env999999-moduleA072012-lLinkGNAV3_Health
6,amazon,Kids' Clothing,http://www.amazon.com/Kids-Baby-Clothing/b/ref=sd_allcat_kba12/185-2659415-1292738?ie=UTF8&node=1040662
6,amazon,Baby Clothing,http://www.amazon.com/l/2402554011/ref=sd_allcat_bc/185-2659415-1292738
6,amazon,Clothing,http://www.amazon.com/clothing-accessories-men-women-kids/b/ref=sd_allcat_apr/185-2659415-1292738?ie=UTF8&node=1036592
6,amazon,Athletic & Outdoor Clothing,http://www.amazon.com/Apparel/b/ref=sd_allcat_athcloth/185-2659415-1292738?ie=UTF8&node=2206626011
6,overstock,Clothing & Shoes,http://www.overstock.com/Clothing-Shoes/7/store.html
6,amazon,Video Games for Kids,http://www.amazon.com/Kids-Family/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=471306
6,wayfair,Baby & Kids,http://www.wayfair.com/Baby-and-Kids-C45226.html
6,amazon,Games,http://www.amazon.com/b/ref=sd_allcat_adr_gam/185-2659415-1292738?ie=UTF8&node=2478844011
6,amazon,Digital Games,http://www.amazon.com/Game-Downloads/b/ref=sd_allcat_dgs_gam/185-2659415-1292738?ie=UTF8&node=979455011
6,amazon,Free-to-Play Games,http://www.amazon.com/b/ref=sd_allcat_dgs_ftp/185-2659415-1292738?ie=UTF8&node=5267605011
6,amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
6,amazon,Video Games,http://www.amazon.com/computer-video-games-hardware-accessories/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=468642
6,amazon,Video Games & Consoles,http://www.amazon.com/b/ref=sd_allcat_video_games_consoles/185-2659415-1292738?ie=UTF8&node=7021207011
6,amazon,Toys & Games,http://www.amazon.com/toys/b/ref=sd_allcat_tg/185-2659415-1292738?ie=UTF8&node=165793011
6,bestbuy,Video Games,http://www.bestbuy.com/site/Electronics/Video-Games/abcat0700000.c?id=abcat0700000
6,bestbuy,Toys & Games,http://www.bestbuy.com/site/Home/Toys-Games/pcmcat252700050006.c?id=pcmcat252700050006
6,walmart,Game Time,http://www.walmart.com/cp/1091906?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Campaign_GameTime
6,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames
6,bjs,Toys,http://www.bjs.com/toys.category.808.2000705
6,overstock,Sports & Toys,http://www.overstock.com/Sports-Toys/5/store.html
6,walmart,Toys,http://www.walmart.com/cp/Toys/4171?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_Toys
6,amazon,Boating & Water Sports,http://www.amazon.com/Boating-Water-Sports-Outdoors/b/ref=sd_allcat_btwt/185-2659415-1292738?ie=UTF8&node=3421331
6,amazon,Team Sports,http://www.amazon.com/Team-Sports-Outdoors/b/ref=sd_allcat_teamsp/185-2659415-1292738?ie=UTF8&node=706809011
6,amazon,Sports Collectibles,http://www.amazon.com/Sports-Collectibles/b/ref=sd_allcat_sprt_cllct/185-2659415-1292738?ie=UTF8&node=3250697011
6,amazon,All Sports & Outdoors,http://www.amazon.com/sporting-goods-clothing-cycling-exercise/b/ref=sd_allcat_sg/185-2659415-1292738?ie=UTF8&node=3375251
6,bestbuy,"Health, Fitness & Sports",http://www.bestbuy.com/site/Electronics/Health-Fitness/pcmcat242800050021.c?id=pcmcat242800050021
6,bjs,Sports,http://www.bjs.com/sports.category.986.2000149
6,walmart,"Sports, Fitness & Outdoors",http://www.walmart.com/cp/sports-outdoors/4125?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_SportsFitnessOutdoors
6,amazon,Outdoor Recreation,http://www.amazon.com/Outdoor-Recreation/b/ref=sd_allcat_outrec/185-2659415-1292738?ie=UTF8&node=706814011
6,wayfair,Outdoor,http://www.wayfair.com/Outdoor-C32334.html
7,amazon,Amazon Instant Video,http://www.amazon.com/Instant-Video/b/ref=sd_allcat_atv/185-2659415-1292738?ie=UTF8&node=2858778011
7,amazon,Video Games,http://www.amazon.com/computer-video-games-hardware-accessories/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=468642
7,amazon,Camera & Video,http://www.amazon.com/b/ref=sd_allcat_camera_video/185-2659415-1292738?ie=UTF8&node=6996805011
7,amazon,Video Games & Consoles,http://www.amazon.com/b/ref=sd_allcat_video_games_consoles/185-2659415-1292738?ie=UTF8&node=7021207011
7,amazon,Video Games for Kids,http://www.amazon.com/Kids-Family/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=471306
7,bestbuy,Video Games,http://www.bestbuy.com/site/Electronics/Video-Games/abcat0700000.c?id=abcat0700000
7,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames
7,amazon,Kids' Clothing,http://www.amazon.com/Kids-Baby-Clothing/b/ref=sd_allcat_kba12/185-2659415-1292738?ie=UTF8&node=1040662
7,wayfair,Baby & Kids,http://www.wayfair.com/Baby-and-Kids-C45226.html
7,amazon,Games,http://www.amazon.com/b/ref=sd_allcat_adr_gam/185-2659415-1292738?ie=UTF8&node=2478844011
7,amazon,Digital Games,http://www.amazon.com/Game-Downloads/b/ref=sd_allcat_dgs_gam/185-2659415-1292738?ie=UTF8&node=979455011
7,amazon,Free-to-Play Games,http://www.amazon.com/b/ref=sd_allcat_dgs_ftp/185-2659415-1292738?ie=UTF8&node=5267605011
7,amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
7,amazon,Toys & Games,http://www.amazon.com/toys/b/ref=sd_allcat_tg/185-2659415-1292738?ie=UTF8&node=165793011
7,bestbuy,Toys & Games,http://www.bestbuy.com/site/Home/Toys-Games/pcmcat252700050006.c?id=pcmcat252700050006
7,walmart,Game Time,http://www.walmart.com/cp/1091906?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Campaign_GameTime
7,bestbuy,Cameras & Camcorders,http://www.bestbuy.com/site/Electronics/Cameras-Camcorders/abcat0400000.c?id=abcat0400000
8,amazon,Kids' Clothing,http://www.amazon.com/Kids-Baby-Clothing/b/ref=sd_allcat_kba12/185-2659415-1292738?ie=UTF8&node=1040662
8,amazon,Baby Clothing,http://www.amazon.com/l/2402554011/ref=sd_allcat_bc/185-2659415-1292738
8,amazon,Clothing,http://www.amazon.com/clothing-accessories-men-women-kids/b/ref=sd_allcat_apr/185-2659415-1292738?ie=UTF8&node=1036592
8,amazon,Athletic & Outdoor Clothing,http://www.amazon.com/Apparel/b/ref=sd_allcat_athcloth/185-2659415-1292738?ie=UTF8&node=2206626011
8,overstock,Clothing & Shoes,http://www.overstock.com/Clothing-Shoes/7/store.html
8,amazon,Baby,http://www.amazon.com/baby-car-seats-strollers-bedding/b/ref=sd_allcat_ba/185-2659415-1292738?ie=UTF8&node=165796011
8,amazon,Baby Registry,http://www.amazon.com/gp/registry/baby/ref=sd_allcat_babyreg/185-2659415-1292738
8,bjs,Baby,http://www.bjs.com/baby.category.1035.2002451
8,overstock,Baby,http://www.overstock.com/Baby/35/store.html
8,walmart,Baby,http://www.walmart.com/cp/Baby/5427?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Baby_Baby
8,wayfair,Baby & Kids,http://www.wayfair.com/Baby-and-Kids-C45226.html
8,amazon,Video Games for Kids,http://www.amazon.com/Kids-Family/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=471306
8,walmart,Gift & Registry,http://www.walmart.com/cp/1094765?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_GiftRegistry
9,amazon,Digital Software,http://www.amazon.com/pc-mac-software-downloads/b/ref=sd_allcat_dgs_sft/185-2659415-1292738?ie=UTF8&node=1233514011
9,amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
9,amazon,Software,http://www.amazon.com/design-download-business-education-software/b/ref=sd_allcat_sw/185-2659415-1292738?ie=UTF8&node=229534
9,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
9,amazon,Games,http://www.amazon.com/b/ref=sd_allcat_adr_gam/185-2659415-1292738?ie=UTF8&node=2478844011
9,amazon,Digital Games,http://www.amazon.com/Game-Downloads/b/ref=sd_allcat_dgs_gam/185-2659415-1292738?ie=UTF8&node=979455011
9,amazon,Free-to-Play Games,http://www.amazon.com/b/ref=sd_allcat_dgs_ftp/185-2659415-1292738?ie=UTF8&node=5267605011
9,amazon,Video Games,http://www.amazon.com/computer-video-games-hardware-accessories/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=468642
9,amazon,Video Games & Consoles,http://www.amazon.com/b/ref=sd_allcat_video_games_consoles/185-2659415-1292738?ie=UTF8&node=7021207011
9,amazon,Toys & Games,http://www.amazon.com/toys/b/ref=sd_allcat_tg/185-2659415-1292738?ie=UTF8&node=165793011
9,amazon,Video Games for Kids,http://www.amazon.com/Kids-Family/b/ref=sd_allcat_cvg/185-2659415-1292738?ie=UTF8&node=471306
9,bestbuy,Video Games,http://www.bestbuy.com/site/Electronics/Video-Games/abcat0700000.c?id=abcat0700000
9,bestbuy,Toys & Games,http://www.bestbuy.com/site/Home/Toys-Games/pcmcat252700050006.c?id=pcmcat252700050006
9,walmart,Game Time,http://www.walmart.com/cp/1091906?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Campaign_GameTime
9,walmart,Video Games,http://www.walmart.com/cp/Video-Games/2636?povid=cat121828-env999999-moduleA072012-lLinkGNAV5_VideoGames
10,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
10,amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
11,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
11,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
11,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
11,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
11,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
11,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
11,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
11,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
11,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
11,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
11,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
11,amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
11,amazon,Books,http://www.amazon.com/books-used-books-textbooks/b/ref=sd_allcat_bo/185-2659415-1292738?ie=UTF8&node=283155
11,amazon,Children's Books,http://www.amazon.com/Childrens-Books/b/ref=sd_allcat_cbo/185-2659415-1292738?ie=UTF8&node=4
11,amazon,Sell Your Books,http://www.amazon.com/Sell-Books/b/ref=sd_allcat_us_ti_tb_0513/185-2659415-1292738?ie=UTF8&node=2205237011
11,overstock,Books & Media,http://www.overstock.com/Books-Movies-Music-Games/3/store.html
11,walmart,Books,http://www.walmart.com/cp/Books/3920?povid=cat121828-env999999-moduleA072012-lLinkGNAV2_Books
12,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
12,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
12,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
12,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
12,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
12,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
12,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
12,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
12,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
12,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
12,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
12,amazon,Your Games & Software Library,http://www.amazon.com/gp/swvgdtt/your-account/manage-downloads.html/ref=sd_allcat_dgs_gsl/185-2659415-1292738
13,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
13,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
13,amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
13,amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
13,amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
13,walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
13,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
13,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
13,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
13,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
13,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
13,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
13,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
13,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
13,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
14,amazon,Music on Kindle Fire,http://www.amazon.com/gp/feature.html/ref=sd_allcat_fire_music/185-2659415-1292738?ie=UTF8&docId=1000825251
14,amazon,Fire,http://www.amazon.com/dp/B0083Q04IQ/ref=sd_allcat_kdpo2/185-2659415-1292738
14,amazon,Fire HD,http://www.amazon.com/dp/B0083PWAPW/ref=sd_allcat_kdpt/185-2659415-1292738
14,amazon,"Fire HD 8.9""",http://www.amazon.com/dp/B008GFRE5A/ref=sd_allcat_kdpj/185-2659415-1292738
14,amazon,"Fire HD 8.9"" 4G",http://www.amazon.com/dp/B008GFRDL0/ref=sd_allcat_kdpjw/185-2659415-1292738
14,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
14,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
14,amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
14,amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
14,amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
14,walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
14,amazon,Kindle,http://www.amazon.com/dp/B007HCCNJU/ref=sd_allcat_kdptq/185-2659415-1292738
14,amazon,Kindle Paperwhite,http://www.amazon.com/dp/B007OZNZG0/ref=sd_allcat_kdpclw/185-2659415-1292738
14,amazon,Kindle Paperwhite 3G,http://www.amazon.com/dp/B007OZNUCE/ref=sd_allcat_kdpclwn/185-2659415-1292738
14,amazon,Kindle Books,http://www.amazon.com/Kindle-eBooks/b/ref=sd_allcat_kbo/185-2659415-1292738?ie=UTF8&node=1286228011
14,amazon,Kindle Owners' Lending Library,http://www.amazon.com/gp/redirect.html/ref=sd_allcat_kds/185-2659415-1292738?ie=UTF8&location=%2Fkindlelendinglibrary
14,amazon,Kindle Cloud Reader,http://www.amazon.comhttps://www.amazon.com:443/gp/redirect.html/ref=sd_allcat_kcr/185-2659415-1292738?location=https://read.amazon.com/&token=34AD60CFC4DCD7A97D4E2F4A4A7C4149FBEEF236
14,amazon,Free Kindle Reading Apps,http://www.amazon.com/gp/feature.html/ref=sd_allcat_karl/185-2659415-1292738?ie=UTF8&docId=1000493771
14,amazon,Manage Your Kindle,http://www.amazon.com/gp/digital/fiona/manage/ref=sd_allcat_myk/185-2659415-1292738
15,amazon,Shoes,http://www.amazon.com/shoes-men-women-kids-baby/b/ref=sd_allcat_shoe/185-2659415-1292738?ie=UTF8&node=672123011
15,overstock,Clothing & Shoes,http://www.overstock.com/Clothing-Shoes/7/store.html
15,walmart,"Apparel, Shoes & Accessories",http://www.walmart.com/cp/Apparel/5438?povid=cat121828-env999999-moduleA072012-lLinkGNAV1_Apparel_ApparelShoesAccessories
15,amazon,Kindle E-reader Accessories,http://www.amazon.com/b/ref=sd_allcat_kacce/185-2659415-1292738?ie=UTF8&node=5916440011
15,amazon,Kindle Fire Accessories,http://www.amazon.com/b/ref=sd_allcat_kaccf/185-2659415-1292738?ie=UTF8&node=5916439011
15,amazon,Electronics Accessories,http://www.amazon.com/b/ref=sd_allcat_elec_acc/185-2659415-1292738?ie=UTF8&node=5745855011
15,amazon,Accessories,http://www.amazon.com/Handbags-Designer-Sunglasses-iPod-Case/b/ref=sd_allcat_cla/185-2659415-1292738?ie=UTF8&node=1036700
15,amazon,Automotive Parts & Accessories,http://www.amazon.com/automotive-auto-truck-replacements-parts/b/ref=sd_allcat_apa/185-2659415-1292738?ie=UTF8&node=15684181
16,amazon,Kids' Clothing,http://www.amazon.com/Kids-Baby-Clothing/b/ref=sd_allcat_kba12/185-2659415-1292738?ie=UTF8&node=1040662
16,amazon,Baby Clothing,http://www.amazon.com/l/2402554011/ref=sd_allcat_bc/185-2659415-1292738
16,amazon,Clothing,http://www.amazon.com/clothing-accessories-men-women-kids/b/ref=sd_allcat_apr/185-2659415-1292738?ie=UTF8&node=1036592
